,x_tsne,y_tsne
15175,21.541933,15.160187
15176,3.266406,-17.898973
15177,20.92781,23.476688
15178,7.6950912,-27.408663
15179,12.251063,-24.15126
15180,-8.4017315,25.985703
15181,2.7096584,-27.048481
15182,-0.67641693,-3.4132047
15183,-6.1073923,23.498392
15184,28.818285,-10.745793
15185,-5.3043785,19.088528
15186,6.856336,-5.7256374
15187,8.073169,-7.379043
15188,-9.134719,10.267192
15189,3.417063,-19.58244
15190,15.705715,-28.950167
15191,23.530943,-12.308225
15192,-9.327819,12.230973
15193,20.382544,-18.744865
15194,11.334467,-3.6020243
15195,5.150816,-16.624306
15196,-4.167567,-9.052203
15197,18.755844,21.6211
15198,-2.278292,-21.968098
15199,24.614584,21.845552
15200,-20.443851,-18.416542
15201,-13.221921,-0.24172164
15202,26.06173,-1.5764475
15203,-7.393223,22.69194
15204,20.13858,-25.867884
15205,8.531418,26.16353
15206,17.193287,-14.484045
15207,-3.84056,29.87708
15208,-31.948627,-1.8639597
15209,-1.3373723,-21.877607
15210,6.7204723,-16.636192
15211,-5.3160596,-14.764126
15212,4.2596602,-28.429298
15213,-6.5834255,5.2730327
15214,-0.9311483,-21.955582
15215,22.853365,2.5653222
15216,29.592657,-10.646058
15217,29.731012,6.777661
15218,14.527205,-4.4374533
15219,4.589442,29.832224
15220,-16.531317,12.1080885
15221,-0.93093795,-21.955612
15222,11.916685,17.516466
15223,11.273488,-29.27864
15224,7.0160093,-28.647919
15225,-3.4880748,-28.625383
15226,27.99256,-15.521177
15227,1.3297443,-19.020683
15228,6.6964364,0.2891768
15229,16.780252,-1.4543785
15230,-28.577047,1.9577204
15231,-12.976596,28.1856
15232,29.346575,-13.165508
15233,-24.885874,-12.542628
15234,12.936973,20.484781
15235,31.422941,-11.519876
15236,-3.2537875,-24.202751
15237,-8.309631,-26.788593
15238,-4.769712,-5.6496987
15239,12.729286,-20.652931
15240,7.5838923,3.6673634
15241,12.990212,20.027845
15242,3.042986,28.153498
15243,22.099892,-6.462163
15244,4.1170115,-26.567434
15245,-18.870996,24.64693
15246,2.5853324,17.487263
15247,28.448711,7.776478
15248,-18.24468,-13.193878
15249,-29.925806,-1.1513429
15250,-9.784678,-15.907999
15251,5.0066104,29.414724
15252,-4.038914,-15.576288
15253,24.930977,0.13652508
15254,-11.013495,12.692475
15255,-29.68594,-2.7013192
15256,-11.669739,5.37309
15257,12.129415,0.95843935
15258,-27.71114,9.960745
15259,-23.067905,12.060401
15260,-15.527674,11.666357
15261,-26.125183,-7.7294993
15262,-14.262044,18.671333
15263,13.655357,1.1246983
15264,10.647092,-16.574484
15265,19.308676,2.3462062
15266,-20.202755,18.026217
15267,16.836388,26.61325
15268,-11.814482,-18.025898
15269,14.764132,-30.702291
15270,-15.013045,18.090221
15271,-4.053635,-4.242035
15272,-27.48212,-10.620819
15273,-8.68676,27.821642
15274,7.550239,2.6065714
15275,-24.656681,0.92037463
15276,-18.56791,1.4858948
15277,7.7450886,-11.635449
15278,-20.165346,-6.6815
15279,11.244702,10.879333
15280,11.295459,-14.170016
15281,2.4412463,28.538956
15282,13.676572,-29.301105
15283,18.87243,-23.911076
15284,-31.193031,-0.20042196
15285,-26.791323,16.987906
15286,30.238873,-17.932
15287,-3.4474819,-16.588924
15288,12.234121,6.4503307
15289,-16.797031,1.0619856
15290,13.710658,-25.644531
15291,-10.395466,-9.682839
15292,-0.2618462,-0.19183423
15293,-31.19322,-0.20078994
15294,-13.471093,20.743237
15295,-22.929146,0.41606843
15296,1.2995869,-27.7214
15297,-12.497245,-5.4175906
15298,-14.588944,-11.157601
15299,28.495125,-16.968782
15300,-7.196506,8.22072
15301,8.958145,15.872474
15302,14.666408,10.429471
15303,2.8025503,17.414543
15304,24.356043,-15.628703
15305,4.443704,-8.602406
15306,28.254984,-0.16901432
15307,-23.88944,14.573481
15308,-9.110892,-18.313728
15309,30.785809,-13.783073
15310,23.865242,12.682737
15311,-16.095306,-25.402208
15312,-19.7978,-26.345467
15313,14.54292,8.80657
15314,14.966094,14.986585
15315,9.363566,13.119117
15316,11.12288,22.473438
15317,4.614917,-15.558845
15318,8.845065,12.161537
15319,5.8472843,19.119493
15320,-6.177167,-31.212543
15321,14.31937,9.230575
15322,-31.73372,-4.6155815
15323,-4.9474344,-11.877651
15324,-16.88327,-6.4282556
15325,-7.442286,7.183528
15326,7.6924047,-12.253785
15327,33.53237,0.6400572
15328,-25.501575,1.0285156
15329,-6.8623347,-1.5171695
15330,13.794973,23.835793
15331,-16.65771,-21.545057
15332,-20.5622,10.90086
15333,2.430959,-10.006713
15334,-26.75786,17.817049
15335,0.37788635,31.178167
15336,4.6271505,-15.114516
15337,-3.6055694,22.886852
15338,0.9921926,-12.516684
15339,-8.711885,4.7737455
15340,21.205368,-22.587732
15341,-5.254156,19.95349
15342,6.781289,21.65715
15343,28.37333,6.0165896
15344,-4.6815095,14.207463
15345,13.546809,-7.5879335
15346,27.13192,6.9701242
15347,14.517249,-16.231094
15348,-6.117006,-31.047823
15349,16.123587,-26.258518
15350,14.034172,-20.551922
15351,-7.4348702,25.404913
15352,0.17417969,11.394844
15353,27.580643,-2.4481068
15354,23.59339,12.560287
15355,-0.7001982,1.449191
15356,-16.14053,2.6330526
15357,9.8010435,20.452164
15358,-20.4832,-11.6779785
15359,-4.683148,-13.445697
15360,-19.521591,6.5363994
15361,29.086134,10.0839615
15362,-13.776663,-16.690483
15363,-14.798306,14.891536
15364,3.8381224,-28.211716
15365,2.118288,-6.2823033
15366,9.211031,8.904058
15367,8.390077,-24.541838
15368,-0.07297998,16.94037
15369,-3.5223925,1.554601
15370,18.491772,-16.20523
15371,16.871737,-15.312458
15372,4.7407074,-5.899581
15373,-0.38726714,-22.337498
15374,16.001183,5.7580376
15375,-26.349827,-11.456742
15376,-6.574776,-9.077193
15377,-8.5611,16.227823
15378,19.159084,-15.175173
15379,-3.7888677,20.821136
15380,-18.793314,1.25372
15381,-15.04033,-23.521019
15382,-12.050063,2.3363569
15383,-3.8308272,-12.167804
15384,13.348334,-25.765087
15385,2.4993184,5.7655997
15386,-26.268946,-12.490185
15387,-29.411762,9.312124
15388,13.274049,19.434925
15389,10.813385,-9.194749
15390,-17.833557,-4.738493
15391,11.998708,14.644848
15392,33.07692,3.7620797
15393,2.1999962,24.605322
15394,19.83889,12.817087
15395,-6.5143785,5.306626
15396,-29.702915,-2.5325832
15397,-4.797696,-32.101227
15398,16.982662,2.4415643
15399,1.7445074,1.6619503
15400,12.191358,-16.588264
15401,-5.5727496,28.110542
15402,19.999613,-12.009954
15403,-12.117282,16.928
15404,17.837698,-8.401008
15405,-7.3726,-15.097041
15406,-11.932077,4.745679
15407,-20.812407,0.9365657
15408,-23.356256,-11.676148
15409,-20.93137,-12.152172
15410,7.616489,-1.1952956
15411,11.048861,-3.2688696
15412,14.273587,26.179653
15413,-1.6154886,-17.511724
15414,-5.5707583,25.893208
15415,1.4512908,6.0380063
15416,20.262394,7.662062
15417,9.823088,8.305989
15418,-11.744781,-10.975883
15419,-3.9577284,-31.860487
15420,7.8191595,-8.095365
15421,12.728681,26.868729
15422,-16.043633,-15.577944
15423,-27.844877,-6.8578844
15424,5.5107117,23.682823
15425,14.286635,-9.525207
15426,17.13225,16.062212
15427,-17.681791,8.1250105
15428,23.583889,24.33457
15429,3.214188,4.1280265
15430,14.116662,-10.397092
15431,-12.469695,0.737262
15432,7.3185687,31.58431
15433,-12.306686,17.818771
15434,-5.782448,24.539812
15435,-12.369653,5.1774826
15436,-19.214867,13.896546
15437,-29.043573,0.42119765
15438,-9.74516,2.344588
15439,21.932518,-1.372899
15440,-12.544322,15.064442
15441,-22.261105,7.5540333
15442,6.1263814,-17.973488
15443,-8.771796,6.990179
15444,-7.512845,-4.5049233
15445,-25.003618,-12.547519
15446,25.72848,3.1652734
15447,23.633741,-3.750672
15448,31.74815,-13.585482
15449,6.42382,-19.910545
15450,-7.949521,-11.388657
15451,0.081269845,24.177204
15452,16.058508,10.610642
15453,-9.682832,7.1058054
15454,-3.5510721,1.6704116
15455,0.60833937,-9.627546
15456,27.965694,9.706715
15457,7.5080843,31.673317
15458,-11.522118,15.086824
15459,-1.7717828,25.716476
15460,3.460427,-4.8889294
15461,-20.38525,24.603851
15462,19.54472,17.134165
15463,-6.9549627,0.9406274
15464,14.84432,-18.575546
15465,22.655115,14.096005
15466,8.637409,7.8585367
15467,4.3102236,25.026356
15468,-31.177557,2.8150272
15469,-3.6528761,-27.115055
15470,7.0245457,0.53921795
15471,-17.38597,-13.826249
15472,-5.1737237,-4.4254494
15473,3.9111357,-16.481358
15474,-15.641285,25.153278
15475,-1.458465,14.105428
15476,-12.476166,2.2496839
15477,-21.248627,13.016521
15478,24.4885,-2.4773402
15479,-14.574905,-17.04756
15480,-10.202874,-19.664146
15481,-8.244503,-9.641029
15482,12.498828,11.549698
15483,1.1564902,-12.313434
15484,-6.978939,-0.25745112
15485,7.2036457,6.4257216
15486,9.617151,6.5261097
15487,19.871956,4.3283525
15488,6.982224,21.859991
15489,-5.0827875,26.468285
15490,-8.241329,-21.753832
15491,-6.786205,10.295926
15492,-11.732191,7.2114997
15493,-16.57384,-19.512312
15494,-34.58356,1.6143503
15495,22.117434,17.715055
15496,-20.945131,-12.270978
15497,-9.891322,6.302763
15498,-13.817298,-5.624597
15499,12.149828,-27.843351
15500,9.455386,6.745459
15501,6.1455283,8.922864
15502,-21.025698,3.1829598
15503,-1.7322283,0.8050253
15504,-2.0751686,-8.499539
15505,-5.6595135,-13.676325
15506,-20.37775,-20.334751
15507,-21.856745,10.250254
15508,-31.141912,11.340326
15509,15.92265,-14.92062
15510,-7.4272223,29.993143
15511,-18.515541,24.223063
15512,-31.786499,9.570171
15513,4.8580756,-13.373944
15514,-10.530901,17.775425
15515,-23.522968,-9.58589
15516,-25.614847,-17.939457
15517,-9.176556,-18.163275
15518,3.1513631,13.939469
15519,23.197252,-9.056073
15520,29.942245,5.1331015
15521,-3.631495,29.316856
15522,-23.895575,11.658785
15523,-15.110539,-8.216431
15524,-11.666468,2.1242537
15525,15.1419325,-1.8800482
15526,4.702744,28.803198
15527,-19.137224,18.433893
15528,8.532833,8.894094
15529,-29.703455,12.128056
15530,6.8354716,25.079296
15531,-23.536064,-20.970808
15532,-9.592627,-26.95299
15533,20.988098,21.137243
15534,8.267847,8.912977
15535,20.142498,-3.4819336
15536,1.0715286,31.702524
15537,-7.3527126,-11.127308
15538,-6.471638,1.9864091
15539,-23.328608,-13.977988
15540,-3.016749,6.506225
15541,-13.326124,-22.19522
15542,22.377972,3.6473327
15543,6.2983856,-19.248533
15544,-7.6382737,-9.333616
15545,-9.025474,-25.429737
15546,16.400232,10.219373
15547,14.485319,8.464474
15548,15.160876,-9.528716
15549,-9.60885,-15.920524
15550,14.042392,-9.483979
15551,-5.283762,-8.592566
15552,12.464987,26.82946
15553,-2.9081497,-13.343659
15554,-2.243053,-0.27537215
15555,8.981976,9.615229
15556,-15.555444,24.908442
15557,18.022179,1.5252742
15558,-25.250591,-14.866943
15559,-1.4509174,33.43642
15560,0.4844723,29.773178
15561,19.770285,-3.055459
15562,19.984768,12.13947
15563,-4.5598416,-26.266178
15564,-8.821981,-4.8633885
15565,-11.385036,-22.581764
15566,-12.398052,20.235807
15567,-34.564106,1.6171279
15568,11.697529,21.708221
15569,14.669767,-23.041851
15570,7.451346,-13.858238
15571,24.730602,-3.5853379
15572,-7.242688,12.23536
15573,1.2363029,28.632084
15574,18.812553,11.220407
15575,11.943367,11.088742
15576,13.691398,-25.064
15577,4.7225447,-20.869799
15578,1.3412589,3.384298
15579,-20.59644,-13.351313
15580,27.32815,-18.347418
15581,-15.894174,14.946561
15582,-19.823915,21.483702
15583,2.2095745,1.0103832
15584,6.6557565,4.913244
15585,-8.14335,2.9244013
15586,4.6611857,0.55595064
15587,1.1849531,4.565957
15588,24.04899,18.992315
15589,-3.4383855,-13.085691
15590,7.2367845,-4.6846814
15591,-2.5129397,-25.250624
15592,21.591522,18.633492
15593,-0.36434844,-0.3174872
15594,-11.882905,-24.482716
15595,16.173523,27.763737
15596,-5.8512654,-25.434904
15597,17.880255,16.58543
15598,18.586788,4.3738484
15599,2.9620934,14.059085
15600,-18.649075,6.178933
15601,-29.428652,8.588766
15602,-13.401031,17.550156
15603,20.243074,-12.237314
15604,-8.388617,-11.684144
15605,-17.378021,-17.757486
15606,13.114078,-25.239506
15607,2.1178043,7.1672907
15608,-29.260628,-0.8448169
15609,2.425647,30.395737
15610,29.372196,-11.49791
15611,15.915101,15.5589
15612,18.697437,-18.191135
15613,1.1565171,-12.313426
15614,19.172752,17.49439
15615,-9.812998,-2.1179948
15616,-11.557685,-31.824226
15617,-26.041265,-3.0225036
15618,25.617245,5.520909
15619,17.868052,-26.036444
15620,-3.3411515,23.68665
15621,20.039566,-19.902609
15622,-13.16967,1.0528009
15623,-3.0960987,7.099782
15624,-17.407846,11.438959
15625,-7.197392,8.252712
15626,13.286394,8.774601
15627,7.1239595,16.93072
15628,10.766231,15.79892
15629,-24.32174,-3.4995174
15630,-9.204067,10.746238
15631,0.008749081,30.801249
15632,2.726871,34.34751
15633,0.30660746,-27.161135
15634,-14.856142,-3.2513962
15635,16.084877,22.729197
15636,-15.553552,1.5492727
15637,-30.45329,1.8981348
15638,-22.823318,0.006335318
15639,13.0263815,-9.692674
15640,26.258097,-18.851118
15641,-9.703289,-20.492771
15642,20.190224,-3.5696025
15643,-1.6425833,-0.1435285
15644,31.13402,-11.800323
15645,-6.613215,22.640545
15646,-6.547818,5.4246793
15647,-11.983197,13.361685
15648,6.7718782,17.695139
15649,7.4747667,10.961311
15650,18.09022,-2.3450198
15651,-13.987232,12.48596
15652,-7.057211,8.208101
15653,-5.9960876,-14.685992
15654,-5.985815,15.621555
15655,-5.1993446,-17.954268
15656,-14.156804,-30.872126
15657,19.354118,-2.3581002
15658,-27.406458,-16.22022
15659,15.430389,2.0844824
15660,23.51911,-1.7207657
15661,-11.298692,-27.38769
15662,-26.507778,-13.521165
15663,11.462756,19.694311
15664,-12.7873535,4.996729
15665,4.431105,13.189342
15666,23.512156,6.3736353
15667,-4.8511567,19.339926
15668,-5.6283712,23.033276
15669,25.53114,-4.902339
15670,-3.6451685,-1.6705183
15671,15.84997,-17.030783
15672,-6.9367924,-16.665628
15673,-7.0634356,28.478666
15674,-13.943101,1.621034
15675,1.4403318,7.5510273
15676,-5.1627812,-0.38057786
15677,2.6563075,29.57308
15678,2.7390614,6.6260505
15679,27.496893,-14.06164
15680,13.34314,10.597313
15681,-10.093702,19.634401
15682,-25.673191,-13.529193
15683,2.3378754,-22.655344
15684,-13.286338,-13.059413
15685,-13.111588,-2.052324
15686,-18.003002,-4.9482226
15687,2.450423,-30.832888
15688,8.179049,16.73395
15689,4.287794,-22.852407
15690,-20.84601,2.6798427
15691,30.23013,3.0719903
15692,20.740908,-4.0088177
15693,-5.896888,-28.197016
15694,-27.345108,-0.33438334
15695,-12.9023285,-16.232178
15696,-11.434053,-31.71485
15697,-5.260185,-0.47550172
15698,-29.818651,11.445006
15699,-17.605955,-13.744396
15700,-3.0188787,-27.903568
15701,-31.269575,11.733015
15702,-15.455189,21.610939
15703,-13.557,-8.218702
15704,-8.8669,-13.422151
15705,8.7284565,28.47079
15706,-11.121616,6.5951467
15707,21.943571,3.769048
15708,-14.406335,-3.2659168
15709,15.733423,26.88041
15710,-11.033071,-29.542408
15711,-20.056206,-15.434107
15712,-19.8551,21.258165
15713,-30.209034,-5.5165553
15714,3.7856643,-11.348702
15715,-9.511135,16.427217
15716,-23.11144,-22.323822
15717,-1.852952,3.94171
15718,-23.676891,-2.7493584
15719,-3.8966973,-13.97628
15720,10.854293,-15.286303
15721,-14.735737,-23.478981
15722,5.9335074,-16.482412
15723,-13.817705,-6.385635
15724,-11.831511,-3.5466492
15725,-4.299485,-4.5229106
15726,18.572273,-19.03866
15727,1.8499995,-14.044928
15728,21.263115,-6.372552
15729,10.756247,-29.209724
15730,-32.152714,-4.6272945
15731,29.108194,-1.3706527
15732,8.189963,6.813089
15733,10.26154,-1.7167206
15734,-7.526249,-19.933231
15735,-0.9086173,10.095086
15736,-23.962975,-6.0167994
15737,23.633755,-3.7505994
15738,28.973097,-14.062778
15739,-20.367592,8.960693
15740,1.1343541,14.543504
15741,21.691275,9.662503
15742,-6.478107,15.0915785
15743,13.590449,-14.224191
15744,-26.737377,-12.550097
15745,-8.075555,21.443483
15746,8.722689,-2.1812103
15747,-1.1018645,17.58247
15748,9.319498,23.280478
15749,6.5762577,-11.7283
15750,15.808468,19.723753
15751,-19.137936,6.615212
15752,15.223288,1.5981321
15753,2.1723936,-1.0476683
15754,2.454944,-4.406849
15755,-7.296064,-22.50232
15756,9.481035,-17.555025
15757,-10.396567,-26.01392
15758,16.71241,6.5403323
15759,-26.610695,5.9932704
15760,10.4312935,-7.629001
15761,-4.867457,-7.3137507
15762,-2.9454298,-12.110934
15763,-8.95335,5.2906895
15764,12.766982,6.230691
15765,16.362488,15.5216465
15766,9.652383,-27.7839
15767,12.474463,23.095078
15768,-5.8054075,15.257994
15769,-17.5059,11.239039
15770,-31.500517,-7.2025504
15771,13.47912,10.730195
15772,12.811775,-28.759186
15773,-8.612187,-20.895248
15774,-16.175213,23.257301
15775,-19.48777,25.327066
15776,5.9819374,9.377994
15777,21.768185,-11.746313
15778,8.976591,5.6640286
15779,-27.859402,-6.457304
15780,-17.61264,21.525198
15781,22.748518,5.867778
15782,-11.680422,-4.7445993
15783,19.174217,-3.842221
15784,16.042286,24.234312
15785,-23.343971,6.4590673
15786,-25.958815,-17.473509
15787,18.229212,0.95776975
15788,2.5808086,-8.620752
15789,12.176751,3.882549
15790,14.41693,-9.398359
15791,8.9109535,0.06892172
15792,-23.110294,-22.11241
15793,-9.089013,-18.732834
15794,14.820904,13.304872
15795,-2.9984398,-8.39108
15796,-4.510792,-13.4947815
15797,-13.324557,19.601557
15798,16.311323,-29.57886
15799,-0.56255746,11.629536
15800,4.787357,-27.64278
15801,-20.991343,12.8263235
15802,27.289974,-10.556213
15803,11.634148,3.7110903
15804,-10.47509,-2.303125
15805,18.871174,-0.99344033
15806,-17.83189,-4.746119
15807,9.630256,29.00905
15808,-8.827161,10.288085
15809,13.125997,-24.040308
15810,3.0654495,-2.402856
15811,-5.484126,-27.778276
15812,-16.788212,19.394035
15813,1.1204011,7.187269
15814,-17.135653,13.855696
15815,12.147974,-17.382116
15816,16.085938,5.989914
15817,5.021825,-14.080579
15818,21.068048,-14.056611
15819,-31.304735,7.05802
15820,20.427206,5.850591
15821,4.257958,-6.6093283
15822,5.6134176,-22.010878
15823,6.732972,27.769894
15824,19.349798,11.432511
15825,-21.26643,14.255519
15826,-7.8893003,31.816502
15827,-31.669428,2.7819638
15828,20.359503,26.973131
15829,2.937491,5.239917
15830,7.1824374,-28.79524
15831,16.400541,-12.621812
15832,-15.8066225,-22.011013
15833,-15.817439,-24.866516
15834,-17.966492,-5.0444846
15835,8.362062,-14.156143
15836,28.047312,5.5495996
15837,-9.578668,6.3311496
15838,10.434726,-11.519167
15839,-8.755927,-27.27301
15840,-30.501785,11.392143
15841,7.371245,5.892245
15842,4.7610216,20.263372
15843,2.6964514,4.277224
15844,31.268782,-8.291368
15845,-17.718067,9.824828
15846,-20.290665,9.905806
15847,-1.6542602,2.8611772
15848,-12.013587,6.513421
15849,-2.9629269,-0.0409258
15850,-25.777143,10.313144
15851,10.919683,-8.767222
15852,20.753729,12.871074
15853,-16.216648,8.119437
15854,0.61612165,15.455711
15855,0.3925648,-3.7058291
15856,-3.727442,-30.137817
15857,-1.5426011,-4.7939353
15858,16.354935,17.349064
15859,4.295908,-7.6206255
15860,-0.06160269,13.617666
15861,-12.500818,-14.433773
15862,-9.910301,29.229856
15863,-15.097772,22.578205
15864,15.313703,12.701763
15865,12.53529,-2.1917892
15866,-11.3175125,25.155634
15867,12.117951,-22.50222
15868,15.863827,-2.2550585
15869,-17.195114,-3.7254503
15870,-13.746639,-4.7789707
15871,-2.0331802,-12.424388
15872,24.931479,0.13653195
15873,7.2329116,2.7607684
15874,-12.715473,22.178087
15875,29.43699,-19.948551
15876,29.275892,2.9350507
15877,-10.934403,-13.364949
15878,14.892591,6.766019
15879,17.534466,-23.64167
15880,-17.544874,9.842825
15881,-10.149681,-18.405224
15882,-13.796942,-26.170858
15883,-12.114455,6.6745586
15884,-7.3499403,26.009644
15885,5.3581567,0.0549477
15886,-15.924064,14.208072
15887,12.035321,-16.609665
15888,-8.244095,-9.641021
15889,8.68096,20.081306
15890,-0.20785898,25.900148
15891,16.361975,-16.355576
15892,-2.4265335,13.43649
15893,-9.581934,19.557772
15894,-31.51913,2.7760563
15895,11.250425,-26.670528
15896,9.850835,17.930952
15897,-3.3266435,-30.713902
15898,-24.99346,14.894315
15899,8.385625,12.349989
15900,11.291481,0.039273553
15901,31.30337,-7.487126
15902,-29.61577,1.2780708
15903,5.328306,-19.72518
15904,16.279879,17.529343
15905,17.254148,-14.349506
15906,-0.35517997,-24.455921
15907,14.598699,-26.56806
15908,-5.8758173,-6.9080806
15909,-11.7144985,-31.797058
15910,31.960249,-8.201866
15911,9.631958,-20.174616
15912,17.33805,24.76138
15913,1.4963129,4.411873
15914,-7.646641,-15.299537
15915,18.43116,-22.75282
15916,11.668706,-3.8117414
15917,20.68429,-9.90716
15918,-0.35068724,3.341185
15919,-10.968853,5.3909183
15920,2.983205,9.322842
15921,-9.644399,-28.46869
15922,-12.933758,-22.807037
15923,-17.880333,-0.89931035
15924,5.562669,-1.9790671
15925,-3.5505257,5.6890225
15926,-10.528917,-14.874425
15927,-5.1897397,3.4035954
15928,-19.9463,-14.388361
15929,15.517082,4.584206
15930,20.831526,20.507784
15931,-27.285028,-16.279669
15932,-19.785662,-1.6340487
15933,32.0749,-8.341841
15934,-6.615072,-7.4144053
15935,17.78478,-11.398798
15936,8.972153,16.069548
15937,24.696293,-12.799356
15938,-8.6303835,17.152815
15939,14.439595,-4.8120666
15940,-18.153627,-8.277336
15941,-10.272375,13.5837755
15942,-25.540588,10.423937
15943,-19.625422,17.43638
15944,14.570355,-14.567345
15945,29.187632,8.506886
15946,-10.784084,10.804576
15947,-15.483051,-18.22645
15948,4.6217737,19.577991
15949,-15.653315,8.959752
15950,24.492994,-2.4402156
15951,14.614522,22.38426
15952,-30.136711,-0.5144386
15953,18.374664,16.394972
15954,15.048484,21.456871
15955,-1.7514255,-30.372337
15956,-12.734481,-0.36555606
15957,17.99625,-1.8143433
15958,7.2111206,-13.191888
15959,17.577684,0.56146353
15960,-13.7219305,2.6949039
15961,11.430098,9.183955
15962,-18.886583,-23.517683
15963,17.504675,-11.1072235
15964,-4.730842,-25.651728
15965,-11.54226,5.772226
15966,17.476635,-11.437912
15967,8.125968,1.279465
15968,-12.667851,10.776268
15969,-14.05709,14.656894
15970,-10.548461,7.9146857
15971,25.869612,12.4998255
15972,-10.995562,14.957195
15973,3.3230782,13.024444
15974,-16.491304,-10.699703
15975,-11.169939,-2.6834455
15976,-6.3574824,-21.22151
15977,-10.11294,-24.402546
15978,-19.138002,6.615237
15979,-5.3430004,19.600677
15980,27.240381,-14.240083
15981,14.853109,12.756604
15982,-20.581852,-1.5839871
15983,-26.135334,6.8257527
15984,-1.349459,-22.994204
15985,13.324408,-26.593468
15986,-16.27272,16.115723
15987,25.906736,10.805682
15988,-12.130793,5.3478336
15989,-3.7263072,-1.5257807
15990,9.690132,20.843477
15991,-22.520008,7.2530026
15992,13.974747,-30.957432
15993,2.455788,-27.100365
15994,1.2287083,-13.522651
15995,-20.4888,8.837785
15996,5.946681,-3.6990945
15997,7.6992884,-25.018852
15998,21.32069,-11.520545
15999,-1.8286711,21.12115
16000,-24.752375,8.696895
16001,-13.405884,22.960579
16002,-1.844275,-21.560625
16003,-4.153827,21.585562
16004,-13.880984,-26.22208
16005,-2.3070467,0.9188738
16006,-2.2902277,13.280108
16007,9.941265,3.4583364
16008,10.40318,20.090965
16009,16.123543,8.436166
16010,-6.2300453,23.577044
16011,-15.847007,-2.72127
16012,-19.780355,-10.621615
16013,30.458193,-8.30459
16014,-21.284801,-12.198544
16015,-10.992457,12.458453
16016,7.29216,-11.79739
16017,-24.255657,-10.734112
16018,18.239534,-3.7614107
16019,1.6580756,-9.737096
16020,-6.3295083,19.37475
16021,-11.186719,9.960922
16022,19.73353,14.414929
16023,-11.506845,20.421137
16024,8.872589,-20.664122
16025,4.5044675,19.459835
16026,14.440783,-2.0937035
16027,-22.351921,-14.0014515
16028,14.040564,10.349941
16029,11.095642,-14.716245
16030,-14.426164,21.061512
16031,0.68162405,-9.223401
16032,9.979362,13.879343
16033,9.249073,22.039772
16034,4.135308,31.993965
16035,-11.3515415,18.05726
16036,-19.421204,-13.435333
16037,-10.478571,-11.814674
16038,-18.001995,-18.285011
16039,27.183268,4.2654476
16040,-3.3192573,-26.259571
16041,12.173858,4.694334
16042,14.747963,-4.4874806
16043,6.0331097,-12.531733
16044,7.9191775,2.8508646
16045,1.7217318,24.60472
16046,-12.732757,26.923437
16047,3.0679016,-17.967144
16048,27.805788,-9.0368
16049,-15.202209,24.70019
16050,16.737886,12.329777
16051,12.524649,19.036354
16052,26.004288,-1.3247586
16053,-5.3195195,3.1994228
16054,1.278529,26.004808
16055,-25.938164,6.5793767
16056,-6.716331,-1.5624263
16057,-18.147654,-11.492899
16058,14.546343,-4.6612945
16059,18.92506,-1.2090973
16060,16.904875,15.826873
16061,0.22574612,16.672312
16062,15.121822,12.174989
16063,13.654126,-27.361465
16064,-9.044973,-27.671936
16065,13.69037,-13.332352
16066,3.3398366,5.968029
16067,16.8862,5.2120066
16068,0.64702976,21.043547
16069,-21.968256,1.2501994
16070,22.725513,0.7277082
16071,24.493649,-4.821205
16072,27.11379,19.269531
16073,1.767952,-27.859589
16074,2.3172355,11.741185
16075,-18.793314,1.25372
16076,30.016066,-1.3960186
16077,8.063753,31.327234
16078,1.5186808,12.231426
16079,-11.977776,27.16404
16080,-16.386759,6.7919436
16081,-7.3763456,22.15503
16082,9.78875,18.534933
16083,7.5574536,6.3337126
16084,-7.4171095,20.497461
16085,-14.715425,24.732145
16086,16.653227,-27.78533
16087,-6.370831,-9.758597
16088,-15.537149,19.66621
16089,-5.715258,-25.346653
16090,-30.50191,0.32480496
16091,5.9435477,-5.779451
16092,-18.404028,22.211489
16093,-16.789837,20.192917
16094,7.92939,5.024816
16095,10.653168,-13.826427
16096,-11.6875725,18.374157
16097,26.808754,1.8577387
16098,1.378512,-13.220245
16099,9.547575,-26.24243
16100,-19.069532,9.371056
16101,-23.100239,8.12186
16102,-20.776,-24.449883
16103,-3.9850295,22.437178
16104,12.914378,27.326702
16105,13.662635,27.429375
16106,-17.083359,20.388313
16107,-6.2522807,17.014729
16108,-25.244148,-4.054794
16109,-12.82221,26.632294
16110,-12.107804,-13.8708105
16111,-7.4307265,-11.672849
16112,15.340163,7.1088123
16113,18.00465,-17.549778
16114,-13.807232,-11.833864
16115,-11.586708,-1.3938302
16116,-15.039769,-28.199905
16117,31.923988,-16.195784
16118,-15.069226,-18.23933
16119,5.588699,-3.4998338
16120,-8.787034,3.426521
16121,-19.006762,-25.486717
16122,10.851809,1.7399975
16123,5.6069126,15.808361
16124,13.145404,9.618401
16125,-22.45339,4.3192306
16126,-33.218513,-3.0613372
16127,-9.436348,-8.19821
16128,-10.620313,30.266237
16129,5.366689,32.12835
16130,-19.282991,0.35890114
16131,-16.305397,-16.523586
16132,-9.270928,22.079268
16133,3.0440462,-4.7827044
16134,-2.458786,-24.569204
16135,22.070648,3.625946
16136,13.371569,-7.152001
16137,-2.638063,14.3554325
16138,-10.919894,-0.20485713
16139,-14.833845,-28.505644
16140,-30.822817,3.128469
